POSTAL_CODE,AREA,TOWN,PROVINCE
3021,Hulo,Obando,Bulacan
3021,Lawa,Obando,Bulacan
3021,Paco,Obando,Bulacan
3021,Pag-Asa (Pob.),Obando,Bulacan
3021,Paliwas,Obando,Bulacan
3021,Panghulo,Obando,Bulacan
3021,Salambao,Obando,Bulacan
3021,San Pascual,Obando,Bulacan
3021,Tawiran,Obando,Bulacan
4419,Ayugan,Ocampo,Camarines Sur
4419,Cabariwan,Ocampo,Camarines Sur
4419,Cagmanaba,Ocampo,Camarines Sur
4419,Del Rosario,Ocampo,Camarines Sur
4419,Gatbo,Ocampo,Camarines Sur
4419,Guinaban,Ocampo,Camarines Sur
4419,Hanawan,Ocampo,Camarines Sur
4419,Hibago,Ocampo,Camarines Sur
4419,La Purisima Nuevo,Ocampo,Camarines Sur
4419,May-Ogob,Ocampo,Camarines Sur
4419,New Moriones,Ocampo,Camarines Sur
4419,Old Moriones,Ocampo,Camarines Sur
4419,Pinit,Ocampo,Camarines Sur
4419,Poblacion Central,Ocampo,Camarines Sur
4419,Poblacion East,Ocampo,Camarines Sur
4419,Poblacion West,Ocampo,Camarines Sur
4419,Salvacion,Ocampo,Camarines Sur
4419,San Antonio,Ocampo,Camarines Sur
4419,San Francisco,Ocampo,Camarines Sur
4419,San Jose Oras,Ocampo,Camarines Sur
4419,San Roque Commonal,Ocampo,Camarines Sur
4419,San VIcente,Ocampo,Camarines Sur
4419,Santa Cruz,Ocampo,Camarines Sur
4419,Santo Ni¿o,Ocampo,Camarines Sur
4419,Villaflorida,Ocampo,Camarines Sur
5505,Amatong,Odiongan,Romblon
5505,Anahao,Odiongan,Romblon
5505,Bangon,Odiongan,Romblon
5505,Batiano,Odiongan,Romblon
5505,Budiong,Odiongan,Romblon
5505,Canduyong,Odiongan,Romblon
5505,Dapawan,Odiongan,Romblon
5505,Gabawan,Odiongan,Romblon
5505,Libertad,Odiongan,Romblon
5505,Ligaya (Pob.),Odiongan,Romblon
5505,Liwanag (Pob.),Odiongan,Romblon
5505,Liwayway (Pob.),Odiongan,Romblon
5505,Malilico,Odiongan,Romblon
5505,Mayha,Odiongan,Romblon
5505,Panique,Odiongan,Romblon
5505,Pato-O,Odiongan,Romblon
5505,Poctoy,Odiongan,Romblon
5505,Progreso Este,Odiongan,Romblon
5505,Progreso Weste,Odiongan,Romblon
5505,Rizal,Odiongan,Romblon
5505,Tabing Dagat (Pob.),Odiongan,Romblon
5505,Tabobo-An,Odiongan,Romblon
5505,Tuburan,Odiongan,Romblon
5505,Tulay,Odiongan,Romblon
5505,Tumingad,Odiongan,Romblon
7402,Asin,Old Panamao,Sulu
7402,Bakud,Old Panamao,Sulu
7402,Bangday,Old Panamao,Sulu
7402,Baunoh,Old Panamao,Sulu
7402,Bitanag,Old Panamao,Sulu
7402,Bud Seit,Old Panamao,Sulu
7402,Bulangsi,Old Panamao,Sulu
7402,Datag,Old Panamao,Sulu
7402,Kamalig,Old Panamao,Sulu
7402,Kan Asaali,Old Panamao,Sulu
7402,Kan Ukol,Old Panamao,Sulu
7402,Kan-Dayok,Old Panamao,Sulu
7402,Kan-Sipat,Old Panamao,Sulu
7402,Kawasan,Old Panamao,Sulu
7402,Kulay-Kulay,Old Panamao,Sulu
7402,Lakit,Old Panamao,Sulu
7402,Lowepatibulan,Old Panamao,Sulu
7402,Lunggang,Old Panamao,Sulu
7402,Parang,Old Panamao,Sulu
7402,Pugad Manaul,Old Panamao,Sulu
7402,Puhagan,Old Panamao,Sulu
7402,Seit Higad,Old Panamao,Sulu
7402,Seit Lake (Pob.),Old Panamao,Sulu
7402,Su-Uh,Old Panamao,Sulu
7402,Tabmanuk,Old Panamao,Sulu
7402,Tandu-Tandu,Old Panamao,Sulu
7402,Tayungan,Old Panamao,Sulu
7402,Tinah,Old Panamao,Sulu
7402,Tubig Gantang,Old Panamao,Sulu
7402,Tubig Jati,Old Panamao,Sulu
7402,Upper patibulan,Old Panamao,Sulu
2200,Asinan,Olongapo City,Zambales
2200,Banicain,Olongapo City,Zambales
2200,Barreto,Olongapo City,Zambales
2200,East Bajac-Bajac,Olongapo City,Zambales
2200,East Tapinac,Olongapo City,Zambales
2200,Gordon Heights,Olongapo City,Zambales
2200,Kalaklan,Olongapo City,Zambales
2200,Mabayuan,Olongapo City,Zambales
2200,New Cabalan,Olongapo City,Zambales
2200,New Ilalim,Olongapo City,Zambales
2200,New Kababae,Olongapo City,Zambales
2200,New Kalalake,Olongapo City,Zambales
2200,Old Cabalan,Olongapo City,Zambales
2200,Pag-Asa,Olongapo City,Zambales
2200,Santa Rita,Olongapo City,Zambales
2200,West Bajac-Bajac,Olongapo City,Zambales
2200,West Tapinac,Olongapo City,Zambales
7041,Bateria,Olutanga,Zamboanga Sibugay
7041,Calais (Kalines),Olutanga,Zamboanga Sibugay
7041,Esperanza,Olutanga,Zamboanga Sibugay
7041,Fama,Olutanga,Zamboanga Sibugay
7041,Galas,Olutanga,Zamboanga Sibugay
7041,Gandaan,Olutanga,Zamboanga Sibugay
7041,Kahayagan,Olutanga,Zamboanga Sibugay
7041,Looc Sapi,Olutanga,Zamboanga Sibugay
7041,Matim,Olutanga,Zamboanga Sibugay
7041,Noque,Olutanga,Zamboanga Sibugay
7041,Pulo Laum,Olutanga,Zamboanga Sibugay
7041,Pulo Mabao,Olutanga,Zamboanga Sibugay
7041,San Isidro,Olutanga,Zamboanga Sibugay
7041,San Jose,Olutanga,Zamboanga Sibugay
7041,Santa Maria,Olutanga,Zamboanga Sibugay
7041,Sola(Pob.),Olutanga,Zamboanga Sibugay
7041,Tambanan,Olutanga,Zamboanga Sibugay
7041,Villacorte,Olutanga,Zamboanga Sibugay
7041,Villagonzalo,Olutanga,Zamboanga Sibugay
7404,Andalan,Omar,Sulu
7404,Angilan,Omar,Sulu
7404,Capual Island,Omar,Sulu
7404,Huwit-Huwit,Omar,Sulu
7404,Lahing-Lahing,Omar,Sulu
7404,Niangkaan,Omar,Sulu
7404,Sucuban,Omar,Sulu
7404,Tangkuan,Omar,Sulu
9016,Awang,Opol,Misamis Oriental
9016,Bagocboc,Opol,Misamis Oriental
9016,Barra,Opol,Misamis Oriental
9016,Bonbon,Opol,Misamis Oriental
9016,Cauyonan,Opol,Misamis Oriental
9016,Igpit,Opol,Misamis Oriental
9016,Limonda,Opol,Misamis Oriental
9016,Luyongbonbon,Opol,Misamis Oriental
9016,Malanang,Opol,Misamis Oriental
9016,Nangcaon,Opol,Misamis Oriental
9016,Patag,Opol,Misamis Oriental
9016,Poblacion,Opol,Misamis Oriental
9016,Taboc,Opol,Misamis Oriental
9016,Tingalan,Opol,Misamis Oriental
2112,Apollo,Orani,Bataan
2112,Bagong Paraiso (Pob.),Orani,Bataan
2112,Balut (Pob.),Orani,Bataan
2112,Bayan (Pob.),Orani,Bataan
2112,Calero (Pob.),Orani,Bataan
2112,Centro I (Pob.),Orani,Bataan
2112,Centro II (Pob.),Orani,Bataan
2112,Dona,Orani,Bataan
4418,Del Rosario,Pili,Camarines Sur
4418,Himaao,Pili,Camarines Sur
4418,La Purisima,Pili,Camarines Sur
4418,New San Roque,Pili,Camarines Sur
4418,Old San Roque (Pob.),Pili,Camarines Sur
4418,Palestina,Pili,Camarines Sur
4418,Pawili,Pili,Camarines Sur
4418,Sagrada,Pili,Camarines Sur
4418,Sagurong,Pili,Camarines Sur
4418,San Agustin,Pili,Camarines Sur
4418,San Antonio (Pob.),Pili,Camarines Sur
4418,San Isidro (Pob.),Pili,Camarines Sur
4418,San Jose,Pili,Camarines Sur
4418,San Juan (Pob.),Pili,Camarines Sur
4418,San VIcente (Pob.),Pili,Camarines Sur
4418,Santiago (Pob.),Pili,Camarines Sur
4418,Santo Ni¿o,Pili,Camarines Sur
4418,Tagbong,Pili,Camarines Sur
4418,Tinangis,Pili,Camarines Sur
1910,Bagumbayan (Pob.),Pililla,Rizal
1910,Halayhayin,Pililla,Rizal
1910,Hulo (Pob.),Pililla,Rizal
1910,Imatong (Pob.),Pililla,Rizal
1910,Malaya,Pililla,Rizal
1910,Niogan,Pililla,Rizal
1910,Quisao,Pililla,Rizal
1910,Takungan (Pob.),Pililla,Rizal
1910,Wawa (Pob.),Pililla,Rizal
6716,Bangon,Pinabacdao,Samar
6716,Barangay I (Pob.),Pinabacdao,Samar
6716,Barangay II (Pob.),Pinabacdao,Samar
6716,Botoc,Pinabacdao,Samar
6716,Bugho,Pinabacdao,Samar
6716,Calampong,Pinabacdao,Samar
6716,Canlobo,Pinabacdao,Samar
6716,Catigawan,Pinabacdao,Samar
6716,Dolores,Pinabacdao,Samar
6716,Lale,Pinabacdao,Samar
6716,Lawaan,Pinabacdao,Samar
6716,Laygayon,Pinabacdao,Samar
6716,Layo,Pinabacdao,Samar
6716,Loctob,Pinabacdao,Samar
6716,Madalunot,Pinabacdao,Samar
6716,Magdawat,Pinabacdao,Samar
6716,Mambog,Pinabacdao,Samar
6716,Manaing,Pinabacdao,Samar
6716,Nabong,Pinabacdao,Samar
6716,Obayan,Pinabacdao,Samar
6716,Pahug,Pinabacdao,Samar
6716,Parasanon,Pinabacdao,Samar
6716,Pelaon,Pinabacdao,Samar
6716,San Isidro,Pinabacdao,Samar
5208,Anoling,Pinamalayan,Oriental Mindoro
5208,Bacungan,Pinamalayan,Oriental Mindoro
5208,Bangbang,Pinamalayan,Oriental Mindoro
5208,Banilad,Pinamalayan,Oriental Mindoro
5208,Buli,Pinamalayan,Oriental Mindoro
5208,Cacawan,Pinamalayan,Oriental Mindoro
5208,Calingag,Pinamalayan,Oriental Mindoro
5208,Del Razon,Pinamalayan,Oriental Mindoro
5208,Guinhawa,Pinamalayan,Oriental Mindoro
5208,Inclanay,Pinamalayan,Oriental Mindoro
5208,Lumangbayan,Pinamalayan,Oriental Mindoro
5208,Malaya,Pinamalayan,Oriental Mindoro
5208,Maliangcog,Pinamalayan,Oriental Mindoro
5208,Maningcol,Pinamalayan,Oriental Mindoro
5208,Marayos,Pinamalayan,Oriental Mindoro
5208,Marfrancisco,Pinamalayan,Oriental Mindoro
5208,Nabuslot,Pinamalayan,Oriental Mindoro
5208,Pagalagala,Pinamalayan,Oriental Mindoro
5208,Palayan,Pinamalayan,Oriental Mindoro
5208,Pambisan Malaki,Pinamalayan,Oriental Mindoro
5208,Pambisan Munti,Pinamalayan,Oriental Mindoro
5208,Panggulayan,Pinamalayan,Oriental Mindoro
5208,Papandayan,Pinamalayan,Oriental Mindoro
5208,Pili,Pinamalayan,Oriental Mindoro
5208,Quinabigan,Pinamalayan,Oriental Mindoro
5208,Ranzo,Pinamalayan,Oriental Mindoro
5208,Rosario,Pinamalayan,Oriental Mindoro
5208,Sabang,Pinamalayan,Oriental Mindoro
5208,Santa Isabel,Pinamalayan,Oriental Mindoro
5208,Santa Maria,Pinamalayan,Oriental Mindoro
5208,Santa Rita,Pinamalayan,Oriental Mindoro
5208,Santo Ni¿o,Pinamalayan,Oriental Mindoro
5208,Wawa,Pinamalayan,Oriental Mindoro
5208,Zone I (Pob.),Pinamalayan,Oriental Mindoro
5208,Zone II (Pob.),Pinamalayan,Oriental Mindoro
5208,Zone III (Pob.),Pinamalayan,Oriental Mindoro
5208,Zone IV (Pob.),Pinamalayan,Oriental Mindoro
6039,Anislag,Pinamungahan,Cebu
6039,Anopog,Pinamungahan,Cebu
6039,Binabag,Pinamungahan,Cebu
6039,Buhingtubig,Pinamungahan,Cebu
6039,Busay,Pinamungahan,Cebu
6039,Butong,Pinamungahan,Cebu
6039,Cabiangon,Pinamungahan,Cebu
6039,Camugao,Pinamungahan,Cebu
6039,Duangan,Pinamungahan,Cebu
6039,Guimbawian,Pinamungahan,Cebu
6039,Lamac,Pinamungahan,Cebu
6039,Lut-Od,Pinamungahan,Cebu
6039,Mangoto,Pinamungahan,Cebu
6039,Opao,Pinamungahan,Cebu
6039,Pandacan,Pinamungahan,Cebu
6039,Poblacion,Pinamungahan,Cebu
6039,Punod,Pinamungahan,Cebu
6039,Rizal,Pinamungahan,Cebu
6039,Sacsac,Pinamungahan,Cebu
6039,Sambagon,Pinamungahan,Cebu
6039,Sibago,Pinamungahan,Cebu
6039,Tajao,Pinamungahan,Cebu
6039,Tangub,Pinamungahan,Cebu
6039,Tanibag,Pinamungahan,Cebu
6039,Tupas,Pinamungahan,Cebu
6039,Tutay,Pinamungahan,Cebu
2905,Aglipay,Pinili,Ilocos Norte
2905,Apatut-Lubong,Pinili,Ilocos Norte
2905,Badio,Pinili,Ilocos Norte
2905,Barbar,Pinili,Ilocos Norte
2905,Buanga,Pinili,Ilocos Norte
2905,Bulbulala,Pinili,Ilocos Norte
2905,Bungro,Pinili,Ilocos Norte
2905,Cabaroan,Pinili,Ilocos Norte
2905,Capangdanan,Pinili,Ilocos Norte
2905,Dalayap,Pinili,Ilocos Norte
2905,Darat,Pinili,Ilocos Norte
2905,Gulpeng,Pinili,Ilocos Norte
2905,Liliputen,Pinili,Ilocos Norte
2905,Lumbaan-Bicbica,Pinili,Ilocos Norte
2905,Nagtrigoan,Pinili,Ilocos Norte
2905,Pagdilao (Pob.),Pinili,Ilocos Norte
2905,Pugaoan,Pinili,Ilocos Norte
2905,Puritac,Pinili,Ilocos Norte
2905,Puzol,Pinili,Ilocos Norte
2905,Sacritan,Pinili,Ilocos Norte
2905,Salanap,Pinili,Ilocos Norte
2905,Santo Tomas,Pinili,Ilocos Norte
2905,Tartarabang,Pinili,Ilocos Norte
2905,Upon,Pinili,Ilocos Norte
2905,Valbuena (Pob.),Pinili,Ilocos Norte
6614,Badiang,Pintuyan,Southern Leyte
6614,Balongbalong,Pintuyan,Southern Leyte
6614,Buenavista,Pintuyan,Southern Leyte
6614,Bulawan,Pintuyan,Southern Leyte
6614,Canlawis,Pintuyan,Southern Leyte
6614,Catbawan,Pintuyan,Southern Leyte
6614,Caubang,Pintuyan,Southern Leyte
6614,Cogon,Pintuyan,Southern Leyte
6614,Dan-An,Pintuyan,Southern Leyte
6614,Lobo,Pintuyan,Southern Leyte
6614,Mainit,Pintuyan,Southern Leyte
6614,Manglit,Pintuyan,Southern Leyte
6614,Nueva Estrella Norte,Pintuyan,Southern Leyte
6614,Nueva Estrella Sur,Pintuyan,Southern Leyte
6614,Poblacion Ibabao,Pintuyan,Southern Leyte
6614,Poblacion Ubos,Pintuyan,Southern Leyte
6614,Pociano D. Equipilag,Pintuyan,Southern Leyte
6614,Ponod,Pintuyan,Southern Leyte
6614,San Roque,Pintuyan,Southern Leyte
6614,Santa Cruz,Pintuyan,Southern Leyte
6614,Son-Ok I,Pintuyan,Southern Leyte
6614,Son-Ok II,Pintuyan,Southern Leyte
6614,Tautag,Pintuyan,Southern Leyte
3806,Aciga,Pinukpuk,Kalinga
3806,Allaguia,Pinukpuk,Kalinga
3806,Ammacian,Pinukpuk,Kalinga
3806,Apatan,Pinukpuk,Kalinga
3806,Asibanglan,Pinukpuk,Kalinga
3806,Ba-Ay,Pinukpuk,Kalinga
3806,Ballayangon,Pinukpuk,Kalinga
3806,Bayao,Pinukpuk,Kalinga
3806,Camalog,Pinukpuk,Kalinga
3806,Cawagayan,Pinukpuk,Kalinga
3806,Dugpa,Pinukpuk,Kalinga
3806,Katabbogan,Pinukpuk,Kalinga
3806,Limos,Pinukpuk,Kalinga
3806,Magaogao,Pinukpuk,Kalinga
3806,Malagnat,Pinukpuk,Kalinga
3806,Mapaco,Pinukpuk,Kalinga
3806,Pakawit,Pinukpuk,Kalinga
3806,Pinococ,Pinukpuk,Kalinga
3806,Pinukpuk Junction,Pinukpuk,Kalinga
3806,Socbot,Pinukpuk,Kalinga
3806,Taga (Pob.),Pinukpuk,Kalinga
3806,Taggay,Pinukpuk,Kalinga
3806,Wagud,Pinukpuk,Kalinga
4516,Agol,Pio Duran,Albay
4516,Alabangpuro,Pio Duran,Albay
4516,Banawan (Binawan),Pio Duran,Albay
4516,Barangay I (Pob.),Pio Duran,Albay
4516,Barangay II (Pob.),Pio Duran,Albay
4516,Barangay III (Pob.),Pio Duran,Albay
4516,Barangay IV (Pob.),Pio Duran,Albay
4516,Barangay V (Pob.),Pio Duran,Albay
4516,Basicao Coastal,Pio Duran,Albay
4516,Basicao Interior,Pio Duran,Albay
4516,Binodegahan,Pio Duran,Albay
4516,Buenavista,Pio Duran,Albay
4516,Buyo,Pio Duran,Albay
4516,Caratagan,Pio Duran,Albay
4516,Cuyaoyao,Pio Duran,Albay
4516,Flores,Pio Duran,Albay
4516,La Medalla,Pio Duran,Albay
4516,Lawinon,Pio Duran,Albay
4516,Macasitas,Pio Duran,Albay
4516,Malapay,Pio Duran,Albay
4516,Malidong,Pio Duran,Albay
4516,Mamlad,Pio Duran,Albay
4516,Marigondon,Pio Duran,Albay
4516,Matanglad,Pio Duran,Albay
4516,Nablangbulod,Pio Duran,Albay
4516,Oringon,Pio Duran,Albay
4516,Palapas,Pio Duran,Albay
4516,Panganiran,Pio Duran,Albay
4516,Rawis,Pio Duran,Albay
4516,Salvacion,Pio Duran,Albay
4516,Santo Cristo,Pio Duran,Albay
4516,Sukip,Pio Duran,Albay
4516,Tibabo,Pio Duran,Albay
5406,Alegria,Pio V. Corpuz,Masbate
5406,Buenasuerte,Pio V. Corpuz,Masbate
5406,Bugang,Pio V. Corpuz,Masbate
5406,Bugtong,Pio V. Corpuz,Masbate
5406,Bunducan,Pio V. Corpuz,Masbate
5406,Cabangrayan,Pio V. Corpuz,Masbate
5406,Calongongan,Pio V. Corpuz,Masbate
5406,Casabangan,Pio V. Corpuz,Masbate
5406,Guindawahan,Pio V. Corpuz,Masbate
5406,Labigan,Pio V. Corpuz,Masbate
5406,Lampuyang,Pio V. Corpuz,Masbate
5406,Mabuhay,Pio V. Corpuz,Masbate
5406,Palho,Pio V. Corpuz,Masbate
5406,Poblacion,Pio V. Corpuz,Masbate
5406,Salvacion,Pio V. Corpuz,Masbate
5406,Tanque,Pio V. Corpuz,Masbate
5406,Tubigan,Pio V. Corpuz,Masbate
5406,Tubog,Pio V. Corpuz,Masbate
4308,Amontay,Pitogo,Quezon
7033,Balabawan,Pitogo,Zamboanga del Sur
7033,Balong-Balong,Pitogo,Zamboanga del Sur
4308,Biga,Pitogo,Quezon
4308,Bilucao,Pitogo,Quezon
4308,Cabulihan,Pitogo,Quezon
4308,Castillo (Pob.),Pitogo,Quezon
4308,Cawayanin,Pitogo,Quezon
7033,Colojo,Pitogo,Zamboanga del Sur
4308,Cometa,Pitogo,Quezon
4308,Dalampasigan (Pob.),Pitogo,Quezon
4308,Dulong Bayan (Pob.),Pitogo,Quezon
4308,Gangahin,Pitogo,Quezon
4308,Ibabang Burgos,Pitogo,Quezon
4308,Ibabang Pacatin,Pitogo,Quezon
4308,Ibabang Pi¿a,Pitogo,Quezon
4308,Ibabang Soliyao,Pitogo,Quezon
4308,Ilayang Burgos,Pitogo,Quezon
4308,Ilayang Pacatin,Pitogo,Quezon
4308,Ilayang Pi¿a,Pitogo,Quezon
4308,Ilayang Soliyao,Pitogo,Quezon
7033,Liasan,Pitogo,Zamboanga del Sur
7033,Liguac,Pitogo,Zamboanga del Sur
7033,Limbayan,Pitogo,Zamboanga del Sur
7033,Lowepaniki-An,Pitogo,Zamboanga del Sur
4308,Maaliw (Pob.),Pitogo,Quezon
4308,Manggahan (Pob.),Pitogo,Quezon
4308,Masaya (Pob.),Pitogo,Quezon
7033,Matin-Ao,Pitogo,Zamboanga del Sur
4308,Mayubok (Pob.),Pitogo,Quezon
4308,Nag-Cruz,Pitogo,Quezon
4308,Osme¿a,Pitogo,Quezon
4308,Pag-Asa (Pob.),Pitogo,Quezon
4308,Pamilihan (Pob.),Pitogo,Quezon
7033,Panubigan,Pitogo,Zamboanga del Sur
4308,Payte,Pitogo,Quezon
4308,Pinagbayanan,Pitogo,Quezon
7033,Poblacion (Pitogo),Pitogo,Zamboanga del Sur
4308,Poctol,Pitogo,Quezon
7033,Punta Flecha,Pitogo,Zamboanga del Sur
4308,Quezon,Pitogo,Quezon
4308,Quinagasan,Pitogo,Quezon
4308,Rizalino,Pitogo,Quezon
4308,Saguinsinan,Pitogo,Quezon
4308,Sampaloc,Pitogo,Quezon
7033,San Isidro,Pitogo,Zamboanga del Sur
4308,San Roque,Pitogo,Quezon
4308,Sisirin,Pitogo,Quezon
7033,Sugbay Dos,Pitogo,Zamboanga del Sur
4308,Sumag Este,Pitogo,Quezon
4308,Sumag Norte,Pitogo,Quezon
4308,Sumag Weste,Pitogo,Quezon
7033,Tongao,Pitogo,Zamboanga del Sur
7033,Upper paniki-An,Pitogo,Zamboanga del Sur
7105,Adante,Piñan,Zamboanga del Norte
7105,Bacuyong,Piñan,Zamboanga del Norte
7105,Bagong Silang,Piñan,Zamboanga del Norte
7105,Calican,Piñan,Zamboanga del Norte
7105,Del Pilar,Piñan,Zamboanga del Norte
7105,Desin,Piñan,Zamboanga del Norte
7105,Dilawa,Piñan,Zamboanga del Norte
7105,Dionum,Piñan,Zamboanga del Norte
7105,Lapu-Lapu,Piñan,Zamboanga del Norte
7105,Lowegumay,Piñan,Zamboanga del Norte
7105,Luzvilla,Piñan,Zamboanga del Norte
7105,Poblacion North,Piñan,Zamboanga del Norte
7105,Poblacion South,Piñan,Zamboanga del Norte
7105,Santa Fe,Piñan,Zamboanga del Norte
7105,Segabe,Piñan,Zamboanga del Norte
7105,Sikitan,Piñan,Zamboanga del Norte
7105,Silano,Piñan,Zamboanga del Norte
7105,Teresita,Piñan,Zamboanga del Norte
7105,Tinaytayan,Piñan,Zamboanga del Norte
7105,Ubay (Daan Tipan),Piñan,Zamboanga del Norte
7105,Upper gumay,Piñan,Zamboanga del Norte
7105,Villarico,Piñan,Zamboanga del Norte
5408,Aguada,Placer,Masbate
8405,Amoslog,Placer,Surigao del Norte
8405,Anislagan,Placer,Surigao del Norte
8405,Bad-As,Placer,Surigao del Norte
5408,Ban-Ao,Placer,Masbate
8405,Boyongan,Placer,Surigao del Norte
8405,Bugas-Bugas,Placer,Surigao del Norte
5408,Burabod,Placer,Masbate
5408,Cabangcalan,Placer,Masbate
5408,Calumpang,Placer,Masbate
5408,Camayabsan,Placer,Masbate
8405,Central (Pob.),Placer,Surigao del Norte
5408,Daanlungsod,Placer,Masbate
5408,Dangpanan,Placer,Masbate
5408,Daraga,Placer,Masbate
8405,Ellaperal (Nonok),Placer,Surigao del Norte
5408,Guin-Awayan,Placer,Masbate
5408,Guinhan-Ayan,Placer,Masbate
8405,Ipil (Pob.),Placer,Surigao del Norte
5408,Katipunan,Placer,Masbate
8405,Lakandula,Placer,Surigao del Norte
5408,Libas,Placer,Masbate
5408,Locso-An,Placer,Masbate
5408,Luna,Placer,Masbate
8405,Mabini,Placer,Surigao del Norte
8405,Macalaya,Placer,Surigao del Norte
8405,Magsaysay (Pob.),Placer,Surigao del Norte
8405,Magupange,Placer,Surigao del Norte
5408,Mahayag,Placer,Masbate
5408,Mahayahay,Placer,Masbate
5408,Manlut-Od,Placer,Masbate
5408,Matagantang,Placer,Masbate
5408,Naboctot,Placer,Masbate
5408,Nagarao,Placer,Masbate
5408,Nainday,Placer,Masbate
5408,Naocondiot,Placer,Masbate
8405,Pananay-An,Placer,Surigao del Norte
8405,Panhutongan,Placer,Surigao del Norte
5408,Pasiagon,Placer,Masbate
5408,Pili,Placer,Masbate
5408,Poblacion,Placer,Masbate
5408,Puro,Placer,Masbate
5408,Quibrada,Placer,Masbate
8405,San Isidro,Placer,Surigao del Norte
5408,San Marcos,Placer,Masbate
8405,Sani-Sani,Placer,Surigao del Norte
5408,Santa Cruz,Placer,Masbate
8405,Santa Cruz,Placer,Surigao del Norte
8405,Suyoc,Placer,Surigao del Norte
5408,Taboc,Placer,Masbate
8405,Tagbongabong,Placer,Surigao del Norte
5408,Tan-Awan,Placer,Masbate
5408,Taverna,Placer,Masbate
5408,Tubod,Placer,Masbate
5408,Villa Inocencio,Placer,Masbate
3004,Agnaya,Plaridel,Bulacan
7209,Agunod,Plaridel,Misamis Occidental
3004,Bagong Silang,Plaridel,Bulacan
3004,Banga I,Plaridel,Bulacan
3004,Banga II,Plaridel,Bulacan
7209,Bato,Plaridel,Misamis Occidental
3004,Bintog,Plaridel,Bulacan
7209,Buena Voluntad,Plaridel,Misamis Occidental
3004,Bulihan,Plaridel,Bulacan
7209,Calaca-An,Plaridel,Misamis Occidental
7209,Cartagena Proper,Plaridel,Misamis Occidental
7209,Catarman,Plaridel,Misamis Occidental
7209,Cebulin,Plaridel,Misamis Occidental
4306,Central (Pob.),Plaridel,Quezon
7209,Clarin,Plaridel,Misamis Occidental
4306,Concepcion,Plaridel,Quezon
3004,Culianin,Plaridel,Bulacan
3004,Dampol,Plaridel,Bulacan
7209,Danao,Plaridel,Misamis Occidental
7209,Deboloc,Plaridel,Misamis Occidental
7209,Divisoria,Plaridel,Misamis Occidental
4306,Duhat,Plaridel,Quezon
7209,Eastern Looc,Plaridel,Misamis Occidental
4306,Ilaya,Plaridel,Quezon
7209,Ilisan,Plaridel,Misamis Occidental
4306,Ilosong,Plaridel,Quezon
7209,Katipunan,Plaridel,Misamis Occidental
7209,Kauswagan,Plaridel,Misamis Occidental
3004,Lagundi,Plaridel,Bulacan
3004,Lalangan,Plaridel,Bulacan
7209,Lao Proper,Plaridel,Misamis Occidental
7209,Lao Santa Cruz,Plaridel,Misamis Occidental
7209,Looc Proper,Plaridel,Misamis Occidental
3004,Lumang Bayan,Plaridel,Bulacan
4306,M. L. Tumagay Pob. (Remas Mabuton),Plaridel,Quezon
7209,Mamanga Daku,Plaridel,Misamis Occidental
7209,Mamanga Gamay,Plaridel,Misamis Occidental
7209,Mangidkid,Plaridel,Misamis Occidental
7209,New Cartagena,Plaridel,Misamis Occidental
7209,New Look,Plaridel,Misamis Occidental
7209,Northern Poblacion,Plaridel,Misamis Occidental
4306,Paang Bundok (Pob.),Plaridel,Quezon
4306,Pampaaralan (Pob.),Plaridel,Quezon
7209,Panalsalan,Plaridel,Misamis Occidental
3004,Parulan,Plaridel,Bulacan
3004,Poblacion,Plaridel,Bulacan
7209,Puntod,Plaridel,Misamis Occidental
7209,Quirino,Plaridel,Misamis Occidental
3004,Rueda,Plaridel,Bulacan
3004,San Jose,Plaridel,Bulacan
7209,Santa Cruz,Plaridel,Misamis Occidental
3004,Santa Ines,Plaridel,Bulacan
3004,Santo Ni¿o,Plaridel,Bulacan
3004,Sipat,Plaridel,Bulacan
7209,Southern Looc,Plaridel,Misamis Occidental
7209,Southern Poblacion,Plaridel,Misamis Occidental
3004,Tabang,Plaridel,Bulacan
4306,Tanauan,Plaridel,Quezon
7209,Tipolo,Plaridel,Misamis Occidental
7209,Unidos,Plaridel,Misamis Occidental
7209,Usocan,Plaridel,Misamis Occidental
5206,Bacawan,Pola,Oriental Mindoro
5206,Bacungan,Pola,Oriental Mindoro
5206,Batuhan,Pola,Oriental Mindoro
5206,Bayanan,Pola,Oriental Mindoro
5206,Biga,Pola,Oriental Mindoro
5206,Buhay Na Tubig,Pola,Oriental Mindoro
5206,Calima,Pola,Oriental Mindoro
5206,Calubasanhon,Pola,Oriental Mindoro
5206,Campamento,Pola,Oriental Mindoro
5206,Casiligan,Pola,Oriental Mindoro
5206,Malibago,Pola,Oriental Mindoro
5206,Maluanluan,Pola,Oriental Mindoro
5206,Matulatula,Pola,Oriental Mindoro
5206,Misong,Pola,Oriental Mindoro
5206,Pahilahan,Pola,Oriental Mindoro
5206,Panikihan,Pola,Oriental Mindoro
5206,Pula,Pola,Oriental Mindoro
5206,Puting Cacao,Pola,Oriental Mindoro
5206,Tagbakin,Pola,Oriental Mindoro
5206,Tagumpay,Pola,Oriental Mindoro
5206,Tiguihan,Pola,Oriental Mindoro
5206,Zone I (Pob.),Pola,Oriental Mindoro
